VictimMasterID,CaseMasterID,GenderID,AgeYear
1609,1423,F,5
1610,1423,M,31
1611,1424,F,17
1612,1425,M,25
1613,1426,F,42
1614,1426,F,36
1615,1427,M,45
1616,1427,M,48
1617,1428,M,67
1618,1429,F,16
1619,1430,M,41
1620,1431,F,53
1621,1432,F,22
1622,1432,F,46
1623,1433,F,33
1624,1433,F,19
1625,1434,M,23
1626,1435,M,68
1627,1436,T,29
1628,1436,F,32
1629,1437,F,5
1630,1438,M,15
1631,1439,M,29
1632,1440,M,42
1633,1441,F,52
1634,1442,F,37
1635,1443,M,20
1636,1444,M,36
1637,1445,M,41
1638,1446,F,30
1639,1446,F,48
1640,1447,M,21
1641,1447,F,29
1642,1448,M,30
1643,1449,M,25
1644,1450,F,5
1645,1451,F,36
1646,1452,F,53
1647,1453,F,27
1648,1454,F,35
1649,1455,F,43
1650,1456,M,41
1651,1457,F,5
1652,1458,F,47
1653,1459,M,20
1654,1460,F,50
1655,1461,M,34
1656,1462,F,45
1657,1463,M,50
1658,1464,M,60
1659,1465,F,58
1660,1466,F,31
1661,1467,F,25
1662,1467,M,18
1663,1468,F,44
1664,1469,F,37
1665,1470,M,46
1666,1471,F,20
1667,1472,M,34
1668,1473,M,28
1669,1474,M,15
1670,1475,F,31
1671,1476,M,21
1672,1477,F,15
1673,1478,F,16
1674,1479,F,19
1675,1479,F,26
1676,1480,M,32
1677,1480,T,8
1678,1481,M,39
1679,1482,M,35
1680,1483,F,35
1681,1484,F,51
1682,1485,M,54
1683,1486,F,22
1684,1487,F,12
1685,1488,F,7
1686,1489,M,44
1687,1490,F,46
1688,1491,M,15
1689,1491,F,24
1690,1492,F,38
1691,1493,M,33
1692,1494,F,23
1693,1494,M,34
1694,1495,M,40
1695,1496,F,19
1696,1497,M,47
1697,1498,F,27
1698,1499,M,26
1699,1500,F,24
1700,1501,M,20
1701,1502,M,26
1702,1503,F,33
1703,1504,F,29
1704,1505,M,35
1705,1506,F,34
1706,1507,F,12
1707,1507,M,41
1708,1508,F,5
1709,1509,M,33
1710,1510,F,57
1711,1511,F,39
1712,1511,F,27
1713,1512,M,53
1714,1512,F,27
1715,1513,F,22
1716,1514,F,17
1717,1515,M,17
1718,1516,F,21
1719,1517,M,40
1720,1517,M,31
1721,1518,F,57
1722,1518,M,47
1723,1519,F,27
1724,1520,M,30
1725,1521,M,50
1726,1522,M,33
1727,1522,F,38
1728,1523,M,25
1729,1524,F,15
1730,1525,M,54
1731,1526,M,47
1732,1526,M,33
1733,1527,F,23
1734,1528,F,18
1735,1529,F,38
1736,1530,F,25
1737,1530,F,22
1738,1531,M,19
1739,1531,M,72
1740,1532,F,62
1741,1532,M,35
1742,1533,F,24
1743,1534,F,48
1744,1535,M,38
1745,1536,T,22
1746,1536,F,37
1747,1537,F,47
1748,1538,M,62
1749,1538,M,5
1750,1539,F,28
1751,1539,F,46
1752,1540,F,34
1753,1541,M,46
1754,1542,F,49
1755,1543,F,69
1756,1544,M,18
1757,1545,M,34
1758,1545,M,39
1759,1546,M,21
1760,1547,M,35
1761,1548,F,17
1762,1549,M,42
1763,1550,F,32
1764,1551,F,24
1765,1551,M,28
1766,1552,M,38
1767,1552,F,37
1768,1553,F,47
1769,1554,F,31
1770,1555,F,34
1771,1556,M,9
1772,1557,F,26
1773,1558,F,61
1774,1559,F,31
1775,1560,F,26
1776,1561,F,44
1777,1561,F,31
1778,1562,F,52
1779,1563,F,39
1780,1564,F,45
1781,1565,F,42
1782,1566,M,23
1783,1567,M,20
1784,1568,F,16
1785,1568,M,30
1786,1569,M,55
1787,1570,M,61
1788,1571,F,56
1789,1572,F,48
1790,1573,F,7
1791,1574,M,38
1792,1575,F,21
1793,1576,F,30
1794,1577,M,23
1795,1577,F,20
1796,1578,F,41
1797,1579,M,38
1798,1580,F,40
1799,1580,M,31
1800,1581,M,15
1801,1582,M,35
1802,1583,F,46
1803,1584,M,19
1804,1585,M,39
1805,1586,M,56
1806,1587,F,50
1807,1587,F,31
1808,1588,F,10
1809,1589,M,19
1810,1589,F,30
1811,1590,M,34
1812,1590,F,17
1813,1591,F,37
1814,1592,M,31
1815,1593,M,24
1816,1594,M,26
1817,1595,F,22
1818,1596,M,51
1819,1597,M,20
1820,1597,F,19
1821,1598,M,34
1822,1599,F,16
1823,1600,M,46
1824,1601,F,50
1825,1602,M,20
1826,1603,M,29
1827,1604,F,40
1828,1605,M,37
1829,1606,F,32
1830,1607,M,35
1831,1607,M,37
1832,1608,F,28
1833,1608,F,35
1834,1609,M,30
1835,1610,F,46
1836,1611,F,35
1837,1612,F,40
1838,1613,F,29
1839,1614,F,22
1840,1615,F,39
1841,1616,F,13
1842,1617,M,25
1843,1618,F,39
1844,1619,F,26
1845,1620,F,39
1846,1621,F,28
1847,1622,F,33
1848,1623,F,21
1849,1624,F,18
1850,1625,F,44
1851,1625,M,32
1852,1626,F,32
1853,1627,M,6
1854,1628,F,67
1855,1629,M,53
1856,1630,M,8
1857,1631,T,23
1858,1632,M,33
1859,1633,F,35
1860,1634,F,27
1861,1635,F,35
1862,1636,F,43
1863,1636,M,40
1864,1637,F,33
1865,1638,F,43
1866,1638,M,42
1867,1639,F,49
1868,1640,F,39
1869,1641,M,43
1870,1642,M,45
1871,1643,M,41
1872,1644,M,42
1873,1645,F,28
1874,1646,M,19
1875,1647,F,45
1876,1648,T,71
1877,1648,M,32
1878,1649,M,50
1879,1650,M,39
1880,1651,M,27
1881,1652,F,47
1882,1652,M,34
1883,1653,M,23
1884,1654,F,34
1885,1655,F,41
1886,1655,F,11
1887,1656,M,58
1888,1657,M,26
1889,1657,F,40
1890,1658,F,46
1891,1659,M,60
1892,1659,F,31
1893,1660,F,38
1894,1661,F,8
1895,1661,M,16
1896,1662,M,49
1897,1663,M,35
1898,1664,F,32
1899,1665,F,43
1900,1666,F,55
1901,1666,M,24
1902,1667,M,50
1903,1668,M,48
1904,1669,F,51
1905,1669,M,29
1906,1670,F,57
1907,1670,F,29
1908,1671,F,34
1909,1671,F,18
1910,1672,M,47
1911,1673,M,24
1912,1674,M,30
1913,1675,F,23
1914,1676,M,16
1915,1677,F,45
1916,1678,M,36
1917,1679,M,35
1918,1680,M,51
1919,1681,F,23
1920,1682,F,20
1921,1682,M,29
1922,1683,M,52
1923,1684,F,41
1924,1685,F,15
1925,1686,F,49
1926,1687,F,28
1927,1688,M,30
1928,1689,M,39
1929,1690,M,18
1930,1691,M,45
1931,1691,M,31
1932,1692,F,19
1933,1693,F,49
1934,1694,M,7
1935,1695,F,43
1936,1696,F,28
1937,1697,M,22
1938,1698,M,48
1939,1699,F,35
1940,1700,F,61
1941,1701,F,34
1942,1702,M,22
1943,1703,T,40
1944,1704,M,45
1945,1705,F,32
1946,1706,F,38
1947,1707,M,16
1948,1708,M,44
1949,1709,F,10
1950,1710,M,13
1951,1711,F,36
1952,1712,F,25
1953,1713,F,60
1954,1714,M,18
1955,1715,F,35
1956,1716,F,30
1957,1717,F,23
1958,1718,F,20
1959,1718,M,10
1960,1719,F,30
1961,1720,F,36
1962,1721,F,17
1963,1722,M,40
1964,1723,M,34
1965,1724,M,51
1966,1724,M,37
1967,1725,F,6
1968,1726,F,32
1969,1727,F,41
1970,1727,M,47
1971,1728,M,51
1972,1729,F,15
1973,1730,F,10
1974,1731,F,49
1975,1732,F,43
1976,1733,F,28
1977,1734,F,35
1978,1735,M,34
1979,1736,M,42
1980,1736,F,7
1981,1737,F,37
1982,1738,F,37
1983,1739,F,31
1984,1740,M,50
1985,1741,F,20
1986,1742,M,29
1987,1743,F,28
1988,1744,M,34
1989,1744,M,5
1990,1745,M,24
1991,1746,M,59
1992,1747,F,12
1993,1747,F,43
1994,1748,F,22
1995,1748,M,42
1996,1749,F,23
1997,1750,M,31
1998,1751,F,8
1999,1751,M,35
2000,1752,F,24
2001,1753,F,40
2002,1754,F,31
2003,1755,M,13
2004,1756,M,20
2005,1756,M,48
2006,1757,F,60
2007,1757,F,60
2008,1758,F,40
2009,1759,M,17
2010,1760,M,38
2011,1761,M,44
2012,1762,F,5
2013,1763,F,22
2014,1764,F,56
2015,1764,F,28
2016,1765,F,46
2017,1766,F,51
2018,1767,F,14
2019,1768,T,27
2020,1769,M,35
2021,1769,T,31
2022,1770,M,46
2023,1771,F,18
2024,1772,F,43
2025,1773,M,27
2026,1774,F,29
2027,1775,F,34
2028,1776,M,22
2029,1777,F,19
2030,1778,F,42
2031,1779,F,22
2032,1780,M,37
2033,1781,M,30
2034,1781,F,33
2035,1782,M,27
2036,1783,F,44
2037,1784,M,19
2038,1784,M,39
2039,1785,M,45
2040,1786,F,43
2041,1787,M,27
2042,1788,F,24
2043,1789,F,34
2044,1790,M,22
2045,1791,M,33
2046,1791,F,35
2047,1792,F,37
2048,1793,M,46
2049,1794,M,38
2050,1795,F,47
2051,1796,M,31
2052,1797,F,59
2053,1798,M,26
2054,1799,M,16
2055,1799,M,14
2056,1800,M,48
2057,1801,T,25
2058,1801,F,9
2059,1802,M,5
2060,1803,F,66
2061,1804,M,24
2062,1805,F,57
2063,1806,F,5
2064,1807,F,58
2065,1808,M,25
2066,1809,F,32
2067,1809,F,25
2068,1810,F,23
2069,1811,F,23
2070,1812,F,24
2071,1813,M,36
2072,1814,M,31
2073,1815,F,16
2074,1816,F,39
2075,1817,F,44
2076,1818,M,16
2077,1819,M,39
2078,1820,M,45
2079,1821,M,47
2080,1822,F,27
2081,1823,F,17
2082,1824,F,53
2083,1825,F,19
2084,1826,F,27
2085,1827,M,41
2086,1828,F,58
2087,1829,F,37
2088,1830,M,34
2089,1831,F,22
2090,1832,M,57
2091,1833,F,55
2092,1834,F,26
2093,1835,F,25
2094,1835,M,42
2095,1836,M,6
2096,1837,M,31
2097,1838,M,30
2098,1839,M,20
2099,1839,M,34
2100,1840,M,44
2101,1841,F,26
2102,1842,M,20
2103,1843,F,63
2104,1843,M,60
2105,1844,M,44
2106,1845,T,26
2107,1846,M,50
2108,1847,M,57
2109,1848,F,49
2110,1849,T,38
2111,1850,M,44
2112,1851,M,55
2113,1852,M,39
2114,1852,F,35
2115,1853,M,55
2116,1854,M,34
2117,1855,F,43
2118,1856,M,48
2119,1857,M,34
2120,1858,M,32
2121,1858,M,39
2122,1859,F,41
2123,1860,F,28
2124,1861,F,40
2125,1861,F,40
2126,1862,F,21
2127,1863,F,24
2128,1864,F,41
2129,1865,F,58
2130,1866,F,57
2131,1867,F,42
2132,1868,F,61
2133,1869,F,36
2134,1870,M,34
2135,1871,F,40
2136,1872,F,18
2137,1873,F,60
2138,1873,M,27
2139,1874,M,24
2140,1875,F,5
2141,1875,F,34
2142,1876,F,55
2143,1877,M,10
2144,1878,F,20
2145,1879,M,43
2146,1879,M,39
2147,1880,M,46
2148,1881,F,33
2149,1882,M,11
2150,1883,M,33
2151,1884,M,47
2152,1885,F,42
2153,1886,F,12
2154,1886,F,32
2155,1887,F,41
2156,1888,M,54
2157,1889,M,48
2158,1890,F,16
2159,1891,M,40
2160,1891,F,50
2161,1892,F,16
2162,1893,F,29
2163,1893,M,38
2164,1894,F,12
2165,1895,M,50
2166,1896,F,36
2167,1897,M,25
2168,1898,F,36
2169,1899,M,36
2170,1900,F,30
2171,1901,M,18
2172,1902,M,32
2173,1903,M,47
2174,1904,M,41
2175,1905,M,29
2176,1906,M,28
2177,1907,F,50
2178,1908,F,33
2179,1909,F,52
2180,1910,M,57
2181,1911,F,37
2182,1912,F,47
2183,1913,F,8
2184,1914,M,15
2185,1915,F,28
2186,1916,M,14
2187,1917,F,37
2188,1918,F,38
2189,1919,M,11
2190,1920,M,39
2191,1921,F,68
2192,1922,F,15
2193,1923,F,38
2194,1924,M,57
2195,1925,M,29
2196,1925,M,14
2197,1926,F,43
2198,1927,M,27
2199,1928,M,22
2200,1929,M,32
2201,1930,M,33
2202,1931,M,26
2203,1932,M,5
2204,1933,F,25
2205,1934,F,11
2206,1935,F,18
2207,1935,M,46
2208,1936,F,28
2209,1936,F,30
2210,1937,F,27
2211,1938,F,44
2212,1939,M,32
2213,1939,F,24
2214,1940,M,33
2215,1940,T,6
2216,1941,F,33
2217,1942,M,40
2218,1943,T,31
2219,1944,F,32
2220,1945,F,51
2221,1946,F,59
2222,1947,M,40
2223,1948,M,61
2224,1949,M,39
2225,1950,F,37
2226,1951,F,17
2227,1951,F,32
2228,1952,M,34
2229,1952,F,43
2230,1953,M,22
2231,1954,F,25
2232,1955,M,26
2233,1956,M,45
2234,1956,M,45
2235,1957,M,5
2236,1958,M,34
2237,1959,F,53
2238,1960,M,5
2239,1961,M,47
2240,1962,F,39
2241,1963,M,39
2242,1963,M,33
2243,1964,F,39
2244,1965,M,54
2245,1966,M,48
2246,1967,F,49
2247,1968,M,30
2248,1969,F,20
2249,1970,F,28
2250,1971,F,8
2251,1971,F,9
2252,1972,F,39
2253,1973,F,38
2254,1974,F,41
2255,1975,M,55
2256,1976,F,59
2257,1976,M,8
2258,1977,F,23
2259,1978,M,21
2260,1979,M,43
2261,1980,F,46
2262,1981,F,27
2263,1982,F,29
2264,1983,M,41
2265,1983,M,25
2266,1984,M,38
2267,1985,F,10
2268,1985,M,30
2269,1986,M,36
2270,1986,F,11
2271,1987,M,49
2272,1987,M,67
2273,1988,F,44
2274,1989,F,31
2275,1990,F,42
2276,1991,F,10
2277,1992,F,31
2278,1992,F,28
2279,1993,M,37
2280,1994,M,34
2281,1995,F,26
2282,1996,M,47
2283,1997,F,50
2284,1998,F,32
2285,1999,F,46
2286,2000,F,38
2287,2001,M,62
2288,2002,M,28
2289,2003,M,37
2290,2004,F,26
2291,2004,F,17
2292,2005,M,55
2293,2005,M,34
2294,2006,F,28
2295,2007,F,41
2296,2008,F,29
2297,2009,F,22
2298,2010,F,28
2299,2011,F,26
2300,2012,M,41
2301,2013,M,34
2302,2014,F,22
2303,2015,M,34
2304,2016,M,21
2305,2016,F,12
2306,2017,F,46
2307,2018,M,46
2308,2019,M,31
2309,2020,F,61
2310,2021,M,39
2311,2022,M,61
2312,2023,F,11
2313,2023,F,27
2314,2024,F,25
2315,2025,F,45
2316,2026,F,61
2317,2027,M,19
2318,2028,F,21
2319,2029,M,52
2320,2030,M,42
2321,2031,M,28
2322,2032,F,18
2323,2033,F,44
2324,2034,M,19
2325,2035,F,26
2326,2036,M,51
2327,2037,F,37
2328,2038,F,6
2329,2039,F,34
2330,2040,F,41
2331,2041,M,26
2332,2042,M,19
2333,2043,M,32
2334,2044,M,20
2335,2045,F,24
2336,2046,M,24
2337,2047,F,35
2338,2048,F,17
2339,2048,F,42
2340,2049,M,41
2341,2050,F,28
2342,2050,F,24
2343,2051,F,39
2344,2052,M,25
2345,2052,F,24
2346,2053,F,38
2347,2054,F,18
2348,2055,M,30
2349,2056,F,35
2350,2057,F,64
2351,2057,M,21
2352,2058,M,39
2353,2059,F,5
2354,2060,F,29
2355,2061,M,42
2356,2062,M,30
2357,2062,F,28
2358,2063,M,52
2359,2063,M,65
2360,2064,F,14
2361,2065,M,57
2362,2066,F,35
2363,2067,T,43
2364,2067,F,32
2365,2068,M,31
2366,2069,M,40
2367,2070,F,24
2368,2071,M,53
2369,2072,M,17
2370,2073,M,49
2371,2074,F,37
2372,2075,M,5
2373,2076,F,51
2374,2077,M,48
2375,2077,F,39
2376,2078,F,23
2377,2079,F,31
2378,2080,F,22
2379,2081,M,66
2380,2082,M,15
2381,2083,F,37
2382,2084,T,29
2383,2085,F,68
2384,2085,F,12
2385,2086,M,23
2386,2087,M,19
2387,2087,M,35
2388,2088,F,16
2389,2089,F,43
2390,2090,F,33
2391,2091,F,35
2392,2092,F,24
2393,2093,M,32
2394,2094,F,33
2395,2095,F,5
2396,2096,M,41
2397,2096,F,54
2398,2097,M,22
2399,2098,M,45
2400,2099,M,43
2401,2100,M,47
2402,2101,M,60
2403,2101,M,26
2404,2102,F,33
2405,2103,M,45
2406,2103,F,38
2407,2104,M,26
2408,2105,M,46
2409,2106,M,24
2410,2107,M,48
2411,2108,F,26
2412,2109,F,21
2413,2110,F,34
2414,2111,F,17
2415,2112,M,21
2416,2113,M,38
2417,2114,M,15
2418,2115,F,47
2419,2116,M,43
2420,2117,F,29
2421,2118,F,44
2422,2118,M,26
2423,2119,M,28
2424,2120,F,19
2425,2121,F,44
2426,2122,M,32
2427,2123,M,50
2428,2124,F,49
2429,2125,M,29
2430,2126,M,26
2431,2126,M,38
2432,2127,F,37
2433,2128,F,30
2434,2129,F,34
2435,2130,F,31
2436,2131,M,43
2437,2132,M,46
2438,2133,F,6
2439,2134,M,22
2440,2135,M,53
2441,2136,F,43
2442,2137,F,45
2443,2138,M,52
2444,2138,F,55
2445,2139,F,51
2446,2140,M,19
2447,2141,F,43
2448,2142,F,55
2449,2143,F,30
2450,2144,M,25
2451,2145,F,18
2452,2146,F,29
2453,2147,M,45
2454,2148,M,34
2455,2149,M,39
2456,2150,F,40
2457,2151,M,37
2458,2152,M,33
2459,2152,M,48
2460,2153,M,20
2461,2154,F,20
2462,2154,F,46
2463,2155,F,24
2464,2156,M,62
2465,2157,M,50
2466,2158,M,12
2467,2159,F,30
2468,2160,M,45
2469,2161,F,17
2470,2162,F,61
2471,2163,M,25
2472,2163,M,54
2473,2164,F,25
2474,2165,M,27
2475,2166,M,37
2476,2167,M,24
2477,2168,M,51
2478,2169,M,21
2479,2170,F,36
2480,2171,M,32
2481,2172,F,40
2482,2173,F,25
2483,2174,F,35
2484,2174,F,22
2485,2175,M,5
2486,2176,F,27
2487,2177,T,28
2488,2178,F,24
2489,2179,F,32
2490,2180,M,31
2491,2181,M,52
2492,2182,M,9
2493,2183,M,36
2494,2184,F,39
2495,2185,M,47
2496,2186,F,26
2497,2187,M,7
2498,2188,M,11
2499,2189,F,37
2500,2190,M,26
2501,2191,M,32
2502,2192,F,31
2503,2193,M,31
2504,2194,F,32
2505,2195,T,39
2506,2196,F,59
2507,2197,F,28
2508,2198,M,35
2509,2199,F,44
2510,2200,T,54
2511,2201,F,35
2512,2201,M,27
2513,2202,M,57
2514,2203,F,36
2515,2204,M,24
2516,2205,F,40
2517,2206,F,28
2518,2207,F,27
2519,2208,F,18
2520,2209,F,6
2521,2210,F,56
2522,2211,F,16
2523,2211,M,13
2524,2212,M,5
2525,2213,F,17
2526,2213,M,55
2527,2214,M,37
2528,2214,M,9
2529,2215,F,46
2530,2216,F,24
2531,2217,M,26
2532,2218,F,35
2533,2219,M,20
2534,2220,M,18
2535,2221,M,15
2536,2222,M,29
2537,2223,F,49
2538,2224,F,24
2539,2225,M,40
2540,2226,M,29
2541,2227,M,31
2542,2228,M,27
2543,2229,M,21
2544,2230,M,26
2545,2231,F,52
2546,2232,F,30
2547,2233,F,60
2548,2234,M,26
2549,2235,M,38
2550,2236,M,28
2551,2237,F,68
2552,2238,F,30
2553,2239,F,22
2554,2240,M,40
2555,2240,F,54
2556,2241,F,21
2557,2242,F,5
2558,2243,F,33
2559,2244,F,32
2560,2245,M,33
2561,2246,M,60
2562,2247,M,34
2563,2248,F,30
2564,2249,M,36
2565,2250,M,40
2566,2251,M,28
2567,2252,M,20
2568,2252,F,58
2569,2253,M,42
2570,2254,F,22
2571,2255,F,41
2572,2256,M,24
2573,2257,F,15
2574,2258,M,14
2575,2258,M,15
2576,2259,M,64
2577,2260,M,30
2578,2260,F,35
2579,2261,F,35
2580,2262,F,48
2581,2263,F,50
2582,2264,F,26
2583,2265,M,30
2584,2266,F,32
2585,2267,F,51
2586,2268,M,39
2587,2268,F,30
2588,2269,F,29
2589,2270,M,43
2590,2271,F,16
2591,2272,M,32
2592,2273,F,46
2593,2274,M,35
2594,2275,F,38
2595,2276,M,20
2596,2277,F,40
2597,2278,F,37
2598,2279,M,25
2599,2280,F,16
2600,2281,F,37
2601,2282,F,48
2602,2282,M,30
2603,2283,F,5
2604,2284,M,37
2605,2285,F,5
2606,2286,F,43
2607,2287,F,50
2608,2288,M,20
2609,2288,M,8
2610,2289,M,56
2611,2290,F,13
2612,2291,F,14
2613,2292,M,13
2614,2293,F,24
2615,2294,F,17
2616,2295,F,33
2617,2296,F,52
2618,2297,F,40
2619,2297,M,38
2620,2298,F,10
2621,2298,M,28
2622,2299,M,32
2623,2299,M,26
2624,2300,M,41
2625,2300,M,25
2626,2301,F,19
2627,2302,F,27
2628,2303,F,27
2629,2303,F,62
2630,2304,F,37
2631,2305,F,23
2632,2306,F,49
2633,2307,M,62
2634,2308,M,30
2635,2309,M,54
2636,2310,F,54
2637,2311,M,22
2638,2312,M,34
2639,2313,M,48
2640,2314,F,40
2641,2315,M,34
2642,2316,M,15
2643,2317,F,39
2644,2318,F,28
2645,2319,M,32
2646,2319,F,14
2647,2320,F,25
2648,2321,F,31
2649,2322,M,46
2650,2323,F,44
2651,2324,M,47
2652,2324,F,26
2653,2325,M,58
2654,2326,F,38
2655,2327,M,53
2656,2328,F,23
2657,2329,F,21
2658,2330,F,43
2659,2331,M,38
2660,2332,F,31
2661,2333,F,43
2662,2333,F,24
2663,2334,F,34
2664,2335,F,5
2665,2336,M,33
2666,2337,F,22
2667,2338,F,26
2668,2339,F,48
2669,2340,F,42
2670,2340,T,21
2671,2341,F,50
2672,2342,F,28
2673,2343,F,22
2674,2344,M,47
2675,2345,M,37
2676,2346,M,31
2677,2347,M,27
2678,2348,M,31
2679,2349,M,14
2680,2349,F,45
2681,2350,F,11
2682,2351,F,45
2683,2352,M,19
2684,2352,M,37
2685,2353,F,26
2686,2354,F,37
2687,2355,M,12
2688,2356,M,32
2689,2357,F,48
2690,2358,M,38
2691,2359,F,48
2692,2359,F,42
2693,2360,F,32
2694,2360,F,48
2695,2361,T,13
2696,2362,M,46
2697,2363,M,48
2698,2364,F,41
2699,2364,M,39
2700,2365,M,33
2701,2366,F,48
2702,2367,F,25
2703,2368,F,27
2704,2369,M,26
2705,2370,M,47
2706,2371,F,46
2707,2372,M,26
2708,2372,F,23
2709,2373,F,39
2710,2374,F,22
2711,2374,F,34
2712,2375,F,19
2713,2375,F,28
2714,2376,F,31
2715,2377,F,30
2716,2378,T,28
2717,2379,F,36
2718,2380,F,30
2719,2380,F,27
2720,2381,M,47
2721,2382,M,53
2722,2383,F,18
2723,2383,M,39
2724,2384,M,25
2725,2385,F,25
2726,2386,F,31
2727,2387,F,44
2728,2388,F,32
2729,2389,F,36
2730,2390,F,16
2731,2390,F,8
2732,2391,M,36
2733,2391,F,50
2734,2392,M,39
2735,2393,F,33
2736,2394,M,21
2737,2395,M,40
2738,2396,M,32
2739,2396,M,28
2740,2397,F,25
2741,2397,M,37
2742,2398,M,41
2743,2399,M,46
2744,2400,F,26
2745,2401,F,25
2746,2402,F,47
2747,2403,M,50
2748,2404,F,32
2749,2404,M,39
2750,2405,F,34
2751,2406,F,24
2752,2407,F,40
2753,2408,F,29
2754,2409,T,5
2755,2410,M,18
2756,2411,F,37
2757,2411,T,6
2758,2412,M,60
2759,2413,M,5
2760,2414,F,55
2761,2415,F,74
2762,2416,M,41
2763,2417,F,21
2764,2418,F,29
2765,2419,M,23
2766,2419,M,27
2767,2420,F,12
2768,2421,M,52
2769,2422,M,32
2770,2423,M,41
2771,2424,M,27
2772,2424,F,41
2773,2425,M,20
2774,2426,F,74
2775,2427,F,42
2776,2428,M,30
2777,2428,M,36
2778,2429,M,30
2779,2430,M,31
2780,2431,F,56
2781,2432,F,57
2782,2433,M,32
2783,2434,F,29
2784,2435,F,34
2785,2436,F,26
2786,2437,F,29
2787,2438,M,28
2788,2439,M,23
2789,2440,M,42
2790,2441,F,39
2791,2442,F,30
2792,2443,F,26
2793,2444,F,49
2794,2445,F,32
2795,2446,F,33
2796,2446,M,39
2797,2447,F,58
2798,2448,F,27
2799,2449,M,26
2800,2450,M,21
2801,2450,F,41
2802,2451,F,5
2803,2452,F,64
2804,2453,F,47
2805,2454,F,49
2806,2455,F,32
2807,2456,F,23
2808,2457,M,38
2809,2458,M,24
2810,2459,M,36
2811,2460,F,11
2812,2461,M,45
2813,2462,M,37
2814,2463,F,42
2815,2464,F,35
2816,2464,M,41
2817,2465,F,10
2818,2466,F,45
2819,2466,M,32
2820,2467,F,48
2821,2468,F,33
2822,2469,F,6
2823,2470,T,5
2824,2471,F,32
2825,2472,F,54
2826,2473,F,37
2827,2474,M,22
2828,2475,F,57
2829,2476,M,57
2830,2477,M,38
2831,2477,F,44
2832,2478,M,50
2833,2479,M,20
2834,2480,M,35
2835,2481,M,47
2836,2482,F,26
2837,2483,M,24
2838,2484,M,45
2839,2485,M,25
2840,2486,F,38
2841,2487,M,31
2842,2488,M,44
2843,2489,F,52
2844,2490,M,25
2845,2491,F,22
2846,2492,M,25
2847,2492,F,29
2848,2493,F,5
2849,2494,F,25
2850,2495,M,50
2851,2496,M,27
2852,2497,T,9
2853,2498,M,16
2854,2499,F,26
2855,2500,F,18
2856,2501,F,33
2857,2502,F,45
2858,2503,F,19
2859,2503,F,33
2860,2504,F,33
2861,2505,M,56
2862,2506,M,52
2863,2506,F,43
2864,2507,F,16
2865,2508,F,28
2866,2509,F,32
2867,2510,T,44
2868,2511,M,21
2869,2512,F,32
2870,2513,F,25
2871,2514,M,51
2872,2515,F,39
2873,2516,F,17
2874,2517,M,40
2875,2518,F,53
2876,2518,F,12
2877,2519,F,49
2878,2520,M,58
2879,2521,M,58
2880,2522,M,41
2881,2523,F,43
2882,2524,F,29
2883,2525,M,16
2884,2526,M,44
2885,2527,F,33
2886,2528,M,29
2887,2529,F,41
2888,2530,M,6
2889,2531,M,41
2890,2532,F,35
2891,2533,F,24
2892,2534,F,41
2893,2535,M,36
2894,2536,F,23
2895,2537,M,33
2896,2537,F,32
2897,2538,M,38
2898,2539,F,41
2899,2540,M,39
2900,2541,F,14
2901,2541,F,30
2902,2542,M,49
2903,2543,F,9
2904,2543,F,46
2905,2544,M,52
2906,2545,M,38
2907,2546,F,21
2908,2547,M,13
2909,2548,F,21
2910,2548,M,18
2911,2549,M,33
2912,2549,F,22
2913,2550,M,47
2914,2551,M,30
2915,2552,M,14
2916,2553,F,25
2917,2554,M,52
2918,2555,F,46
2919,2556,F,51
2920,2557,F,26
2921,2558,M,38
2922,2559,M,11
2923,2559,M,32
2924,2560,M,17
2925,2561,M,29
2926,2562,M,29
2927,2562,F,19
2928,2563,M,39
2929,2564,F,29
2930,2564,M,41
2931,2565,M,25
2932,2566,M,23
2933,2567,F,36
2934,2568,F,11
2935,2569,F,47
2936,2570,F,45
2937,2571,M,34
2938,2572,F,17
2939,2573,F,27
2940,2574,M,30
2941,2575,F,17
2942,2576,M,42
2943,2577,M,16
2944,2578,M,29
2945,2579,M,20
2946,2580,M,21
2947,2581,F,30
2948,2582,F,5
2949,2583,M,22
2950,2584,M,48
2951,2584,F,54
2952,2585,M,38
2953,2585,F,65
2954,2586,F,28
2955,2587,M,18
2956,2588,F,30
2957,2589,M,50
2958,2590,M,5
2959,2591,F,20
2960,2592,M,41
2961,2593,F,37
2962,2594,M,28
2963,2595,M,13
2964,2596,F,42
2965,2597,F,35
2966,2598,M,19
2967,2599,F,20
2968,2600,F,63
2969,2601,M,40
2970,2602,M,35
2971,2603,M,49
2972,2604,M,27
2973,2605,F,32
2974,2606,M,12
2975,2607,M,14
2976,2608,F,19
2977,2609,M,47
2978,2610,M,36
2979,2611,F,34
2980,2612,F,34
2981,2613,M,52
2982,2614,F,49
2983,2615,F,15
2984,2616,M,17
2985,2617,F,10
2986,2618,F,48
2987,2619,M,30
2988,2620,M,35
2989,2621,M,32
2990,2622,F,5
2991,2623,F,31
2992,2623,F,35
2993,2624,F,60
2994,2625,F,48
2995,2626,F,15
2996,2627,M,65
2997,2628,F,48
2998,2628,M,5
2999,2629,F,15
3000,2629,F,34
3001,2630,F,53
3002,2631,M,20
3003,2631,M,25
3004,2632,F,64
3005,2633,F,18
